GT_string	Paternal	Maternal	Missing_ind_num	Missing_ind	Chromosome_type
NA_1_1_NA_0_NA_1	N	C	3	A_D_CD	Z
NA_1_2_NA_0_NA_1	N	C	3	A_D_CD	Z
NA_2_0_NA_1_NA_0	A	C	3	A_D_CD	Z
NA_2_0_NA_1_NA_1	B	C	3	A_D_CD	Z
NA_2_1_NA_1_NA_0	A	C	3	A_D_CD	Z
NA_2_1_NA_1_NA_2	B	C	3	A_D_CD	Z
NA_2_2_NA_1_NA_1	A	C	3	A_D_CD	Z
NA_2_2_NA_1_NA_2	B	C	3	A_D_CD	Z
NA_0_0_NA_1_NA_0	B	C	3	A_D_CD	Z
NA_0_0_NA_1_NA_1	A	C	3	A_D_CD	Z
NA_0_1_NA_1_NA_0	B	C	3	A_D_CD	Z
NA_0_1_NA_1_NA_2	A	C	3	A_D_CD	Z
NA_0_2_NA_1_NA_1	B	C	3	A_D_CD	Z
NA_0_2_NA_1_NA_2	A	C	3	A_D_CD	Z
NA_1_0_NA_2_NA_1	N	C	3	A_D_CD	Z
NA_1_1_NA_2_NA_1	N	C	3	A_D_CD	Z
NA_1_1_NA_2_NA_2	N	C	3	A_D_CD	Z
NA_1_2_NA_2_NA_2	N	C	3	A_D_CD	Z
NA_2_0_NA_2_NA_1	N	C	3	A_D_CD	Z
NA_2_1_NA_2_NA_1	N	C	3	A_D_CD	Z
NA_2_1_NA_2_NA_2	N	C	3	A_D_CD	Z
NA_2_2_NA_2_NA_2	N	C	3	A_D_CD	Z
NA_2_0_0_NA_NA_0	A	C	3	A_AB_CD	Z
NA_2_0_2_NA_NA_0	A	C	3	A_AB_CD	Z
NA_2_1_0_NA_NA_0	A	C	3	A_AB_CD	Z
NA_2_1_2_NA_NA_0	A	C	3	A_AB_CD	Z
NA_2_2_0_NA_NA_1	A	C	3	A_AB_CD	Z
NA_2_2_2_NA_NA_1	A	C	3	A_AB_CD	Z
NA_0_0_0_NA_NA_1	A	C	3	A_AB_CD	Z
NA_0_0_2_NA_NA_1	A	C	3	A_AB_CD	Z
NA_0_1_0_NA_NA_2	A	C	3	A_AB_CD	Z
NA_0_1_2_NA_NA_2	A	C	3	A_AB_CD	Z
NA_0_2_0_NA_NA_2	A	C	3	A_AB_CD	Z
NA_0_2_2_NA_NA_2	A	C	3	A_AB_CD	Z
0_NA_NA_NA_0_0_0	N	C	3	B_C_D	Z
0_NA_NA_NA_0_2_1	N	C	3	B_C_D	Z
0_NA_NA_NA_1_0_0	A	C	3	B_C_D	Z
0_NA_NA_NA_1_0_1	B	C	3	B_C_D	Z
0_NA_NA_NA_1_2_1	A	C	3	B_C_D	Z
0_NA_NA_NA_1_2_2	B	C	3	B_C_D	Z
1_NA_NA_NA_0_0_0	N	C	3	B_C_D	Z
1_NA_NA_NA_0_2_1	N	C	3	B_C_D	Z
1_NA_NA_NA_2_0_1	N	C	3	B_C_D	Z
1_NA_NA_NA_2_2_2	N	C	3	B_C_D	Z
2_NA_NA_NA_1_0_0	B	C	3	B_C_D	Z
2_NA_NA_NA_1_0_1	A	C	3	B_C_D	Z
2_NA_NA_NA_1_2_1	B	C	3	B_C_D	Z
2_NA_NA_NA_1_2_2	A	C	3	B_C_D	Z
2_NA_NA_NA_2_0_1	N	C	3	B_C_D	Z
2_NA_NA_NA_2_2_2	N	C	3	B_C_D	Z
0_NA_NA_0_NA_0_1	B	C	3	B_C_AB	Z
0_NA_NA_2_NA_0_1	B	C	3	B_C_AB	Z
0_NA_NA_0_NA_2_2	B	C	3	B_C_AB	Z
0_NA_NA_2_NA_2_2	B	C	3	B_C_AB	Z
2_NA_NA_0_NA_0_0	B	C	3	B_C_AB	Z
2_NA_NA_2_NA_0_0	B	C	3	B_C_AB	Z
2_NA_NA_0_NA_2_1	B	C	3	B_C_AB	Z
2_NA_NA_2_NA_2_1	B	C	3	B_C_AB	Z
0_NA_NA_0_0_NA_0	N	C	3	B_C_CD	Z
0_NA_NA_2_0_NA_0	N	C	3	B_C_CD	Z
0_NA_NA_0_0_NA_1	N	C	3	B_C_CD	Z
0_NA_NA_2_0_NA_1	N	C	3	B_C_CD	Z
0_NA_NA_0_1_NA_0	A	C	3	B_C_CD	Z
0_NA_NA_2_1_NA_0	A	C	3	B_C_CD	Z
0_NA_NA_0_1_NA_2	B	C	3	B_C_CD	Z
0_NA_NA_2_1_NA_2	B	C	3	B_C_CD	Z
1_NA_NA_0_0_NA_0	N	C	3	B_C_CD	Z
1_NA_NA_2_0_NA_0	N	C	3	B_C_CD	Z
1_NA_NA_0_0_NA_1	N	C	3	B_C_CD	Z
1_NA_NA_2_0_NA_1	N	C	3	B_C_CD	Z
1_NA_NA_0_2_NA_1	N	C	3	B_C_CD	Z
1_NA_NA_2_2_NA_1	N	C	3	B_C_CD	Z
1_NA_NA_0_2_NA_2	N	C	3	B_C_CD	Z
1_NA_NA_2_2_NA_2	N	C	3	B_C_CD	Z
2_NA_NA_0_1_NA_0	B	C	3	B_C_CD	Z
2_NA_NA_2_1_NA_0	B	C	3	B_C_CD	Z
2_NA_NA_0_1_NA_2	A	C	3	B_C_CD	Z
2_NA_NA_2_1_NA_2	A	C	3	B_C_CD	Z
2_NA_NA_0_2_NA_1	N	C	3	B_C_CD	Z
2_NA_NA_2_2_NA_1	N	C	3	B_C_CD	Z
2_NA_NA_0_2_NA_2	N	C	3	B_C_CD	Z
2_NA_NA_2_2_NA_2	N	C	3	B_C_CD	Z
0_NA_0_NA_NA_0_1	B	C	3	B_D_AB	Z
0_NA_1_NA_NA_0_1	B	C	3	B_D_AB	Z
0_NA_1_NA_NA_2_2	B	C	3	B_D_AB	Z
0_NA_2_NA_NA_2_2	B	C	3	B_D_AB	Z
2_NA_0_NA_NA_0_0	B	C	3	B_D_AB	Z
2_NA_1_NA_NA_0_0	B	C	3	B_D_AB	Z
2_NA_1_NA_NA_2_1	B	C	3	B_D_AB	Z
2_NA_2_NA_NA_2_1	B	C	3	B_D_AB	Z
0_NA_0_NA_0_NA_0	N	C	3	B_D_CD	Z
0_NA_1_NA_0_NA_0	N	C	3	B_D_CD	Z
0_NA_1_NA_0_NA_1	N	C	3	B_D_CD	Z
0_NA_2_NA_0_NA_1	N	C	3	B_D_CD	Z
0_NA_0_NA_1_NA_0	A	C	3	B_D_CD	Z
0_NA_0_NA_1_NA_1	B	C	3	B_D_CD	Z
0_NA_1_NA_1_NA_0	A	C	3	B_D_CD	Z
0_NA_1_NA_1_NA_2	B	C	3	B_D_CD	Z
0_NA_2_NA_1_NA_1	A	C	3	B_D_CD	Z
0_NA_2_NA_1_NA_2	B	C	3	B_D_CD	Z
1_NA_0_NA_0_NA_0	N	C	3	B_D_CD	Z
1_NA_1_NA_0_NA_0	N	C	3	B_D_CD	Z
1_NA_1_NA_0_NA_1	N	C	3	B_D_CD	Z
1_NA_2_NA_0_NA_1	N	C	3	B_D_CD	Z
1_NA_0_NA_2_NA_1	N	C	3	B_D_CD	Z
1_NA_1_NA_2_NA_1	N	C	3	B_D_CD	Z
1_NA_1_NA_2_NA_2	N	C	3	B_D_CD	Z
1_NA_2_NA_2_NA_2	N	C	3	B_D_CD	Z
2_NA_0_NA_1_NA_0	B	C	3	B_D_CD	Z
2_NA_0_NA_1_NA_1	A	C	3	B_D_CD	Z
2_NA_1_NA_1_NA_0	B	C	3	B_D_CD	Z
2_NA_1_NA_1_NA_2	A	C	3	B_D_CD	Z
2_NA_2_NA_1_NA_1	B	C	3	B_D_CD	Z
2_NA_2_NA_1_NA_2	A	C	3	B_D_CD	Z
2_NA_0_NA_2_NA_1	N	C	3	B_D_CD	Z
2_NA_1_NA_2_NA_1	N	C	3	B_D_CD	Z
2_NA_1_NA_2_NA_2	N	C	3	B_D_CD	Z
2_NA_2_NA_2_NA_2	N	C	3	B_D_CD	Z
0_NA_0_0_NA_NA_1	B	C	3	B_AB_CD	Z
0_NA_0_2_NA_NA_1	B	C	3	B_AB_CD	Z
0_NA_1_0_NA_NA_2	B	C	3	B_AB_CD	Z
0_NA_1_2_NA_NA_2	B	C	3	B_AB_CD	Z
0_NA_2_0_NA_NA_2	B	C	3	B_AB_CD	Z
0_NA_2_2_NA_NA_2	B	C	3	B_AB_CD	Z
2_NA_0_0_NA_NA_0	B	C	3	B_AB_CD	Z
2_NA_0_2_NA_NA_0	B	C	3	B_AB_CD	Z
2_NA_1_0_NA_NA_0	B	C	3	B_AB_CD	Z
2_NA_1_2_NA_NA_0	B	C	3	B_AB_CD	Z
2_NA_2_0_NA_NA_1	B	C	3	B_AB_CD	Z
2_NA_2_2_NA_NA_1	B	C	3	B_AB_CD	Z
0_0_NA_NA_NA_0_0	N	C	3	C_D_AB	Z
0_0_NA_NA_NA_2_1	N	C	3	C_D_AB	Z
0_1_NA_NA_NA_0_1	B	C	3	C_D_AB	Z
0_1_NA_NA_NA_2_2	B	C	3	C_D_AB	Z
0_2_NA_NA_NA_0_0	A	C	3	C_D_AB	Z
0_2_NA_NA_NA_0_1	B	C	3	C_D_AB	Z
0_2_NA_NA_NA_2_1	A	C	3	C_D_AB	Z
0_2_NA_NA_NA_2_2	B	C	3	C_D_AB	Z
1_0_NA_NA_NA_0_1	A	C	3	C_D_AB	Z
1_0_NA_NA_NA_2_2	A	C	3	C_D_AB	Z
1_1_NA_NA_NA_0_0	N	C	3	C_D_AB	Z
1_1_NA_NA_NA_0_1	N	C	3	C_D_AB	Z
1_1_NA_NA_NA_2_1	N	C	3	C_D_AB	Z
1_1_NA_NA_NA_2_2	N	C	3	C_D_AB	Z
1_2_NA_NA_NA_0_0	A	C	3	C_D_AB	Z
1_2_NA_NA_NA_2_1	A	C	3	C_D_AB	Z
2_0_NA_NA_NA_0_0	B	C	3	C_D_AB	Z
2_0_NA_NA_NA_0_1	A	C	3	C_D_AB	Z
2_0_NA_NA_NA_2_1	B	C	3	C_D_AB	Z
2_0_NA_NA_NA_2_2	A	C	3	C_D_AB	Z
2_1_NA_NA_NA_0_0	B	C	3	C_D_AB	Z
2_1_NA_NA_NA_2_1	B	C	3	C_D_AB	Z
2_2_NA_NA_NA_0_1	N	C	3	C_D_AB	Z
2_2_NA_NA_NA_2_2	N	C	3	C_D_AB	Z
0_0_NA_NA_0_NA_0	N	C	3	C_D_CD	Z
0_0_NA_NA_0_NA_1	N	C	3	C_D_CD	Z
0_1_NA_NA_0_NA_0	N	C	3	C_D_CD	Z
0_1_NA_NA_1_NA_0	A	C	3	C_D_CD	Z
0_1_NA_NA_0_NA_1	N	C	3	C_D_CD	Z
0_1_NA_NA_1_NA_2	B	C	3	C_D_CD	Z
0_2_NA_NA_1_NA_0	A	C	3	C_D_CD	Z
0_2_NA_NA_1_NA_2	B	C	3	C_D_CD	Z
1_0_NA_NA_0_NA_0	N	C	3	C_D_CD	Z
1_0_NA_NA_1_NA_0	B	C	3	C_D_CD	Z
1_0_NA_NA_0_NA_1	N	C	3	C_D_CD	Z
1_0_NA_NA_1_NA_2	A	C	3	C_D_CD	Z
1_1_NA_NA_0_NA_0	N	C	3	C_D_CD	Z
1_1_NA_NA_1_NA_0	N	C	3	C_D_CD	Z
1_1_NA_NA_1_NA_1	N	C	3	C_D_CD	Z
1_1_NA_NA_2_NA_1	N	C	3	C_D_CD	Z
1_1_NA_NA_0_NA_1	N	C	3	C_D_CD	Z
1_1_NA_NA_1_NA_2	N	C	3	C_D_CD	Z
1_1_NA_NA_2_NA_2	N	C	3	C_D_CD	Z
1_2_NA_NA_1_NA_0	A	C	3	C_D_CD	Z
1_2_NA_NA_2_NA_1	N	C	3	C_D_CD	Z
1_2_NA_NA_1_NA_2	B	C	3	C_D_CD	Z
1_2_NA_NA_2_NA_2	N	C	3	C_D_CD	Z
2_0_NA_NA_1_NA_0	B	C	3	C_D_CD	Z
2_0_NA_NA_1_NA_2	A	C	3	C_D_CD	Z
2_1_NA_NA_1_NA_0	B	C	3	C_D_CD	Z
2_1_NA_NA_2_NA_1	N	C	3	C_D_CD	Z
2_1_NA_NA_1_NA_2	A	C	3	C_D_CD	Z
2_1_NA_NA_2_NA_2	N	C	3	C_D_CD	Z
2_2_NA_NA_2_NA_1	N	C	3	C_D_CD	Z
2_2_NA_NA_2_NA_2	N	C	3	C_D_CD	Z
0_0_NA_0_NA_NA_0	N	C	3	C_AB_CD	Z
0_0_NA_2_NA_NA_0	N	C	3	C_AB_CD	Z
0_0_NA_0_NA_NA_1	N	C	3	C_AB_CD	Z
0_0_NA_2_NA_NA_1	N	C	3	C_AB_CD	Z
0_1_NA_0_NA_NA_2	B	C	3	C_AB_CD	Z
0_1_NA_2_NA_NA_2	B	C	3	C_AB_CD	Z
0_2_NA_0_NA_NA_0	A	C	3	C_AB_CD	Z
0_2_NA_2_NA_NA_0	A	C	3	C_AB_CD	Z
0_2_NA_0_NA_NA_2	B	C	3	C_AB_CD	Z
0_2_NA_2_NA_NA_2	B	C	3	C_AB_CD	Z
1_0_NA_0_NA_NA_2	A	C	3	C_AB_CD	Z
1_0_NA_2_NA_NA_2	A	C	3	C_AB_CD	Z
1_1_NA_0_NA_NA_0	N	C	3	C_AB_CD	Z
1_1_NA_0_NA_NA_1	N	C	3	C_AB_CD	Z
1_1_NA_2_NA_NA_0	N	C	3	C_AB_CD	Z
1_1_NA_2_NA_NA_1	N	C	3	C_AB_CD	Z
1_1_NA_0_NA_NA_2	N	C	3	C_AB_CD	Z
1_1_NA_2_NA_NA_2	N	C	3	C_AB_CD	Z
1_2_NA_0_NA_NA_0	A	C	3	C_AB_CD	Z
1_2_NA_2_NA_NA_0	A	C	3	C_AB_CD	Z
2_0_NA_0_NA_NA_0	B	C	3	C_AB_CD	Z
2_0_NA_2_NA_NA_0	B	C	3	C_AB_CD	Z
2_0_NA_0_NA_NA_2	A	C	3	C_AB_CD	Z
2_0_NA_2_NA_NA_2	A	C	3	C_AB_CD	Z
2_1_NA_0_NA_NA_0	B	C	3	C_AB_CD	Z
2_1_NA_2_NA_NA_0	B	C	3	C_AB_CD	Z
2_2_NA_0_NA_NA_1	N	C	3	C_AB_CD	Z
2_2_NA_2_NA_NA_1	N	C	3	C_AB_CD	Z
2_2_NA_0_NA_NA_2	N	C	3	C_AB_CD	Z
2_2_NA_2_NA_NA_2	N	C	3	C_AB_CD	Z
0_0_0_NA_NA_NA_0	N	C	3	D_AB_CD	Z
0_0_1_NA_NA_NA_0	N	C	3	D_AB_CD	Z
0_0_1_NA_NA_NA_1	N	C	3	D_AB_CD	Z
0_0_2_NA_NA_NA_1	N	C	3	D_AB_CD	Z
0_1_0_NA_NA_NA_1	B	C	3	D_AB_CD	Z
0_1_1_NA_NA_NA_2	B	C	3	D_AB_CD	Z
0_1_2_NA_NA_NA_2	B	C	3	D_AB_CD	Z
0_2_0_NA_NA_NA_0	A	C	3	D_AB_CD	Z
0_2_0_NA_NA_NA_1	B	C	3	D_AB_CD	Z
0_2_1_NA_NA_NA_0	A	C	3	D_AB_CD	Z
0_2_1_NA_NA_NA_2	B	C	3	D_AB_CD	Z
0_2_2_NA_NA_NA_1	A	C	3	D_AB_CD	Z
0_2_2_NA_NA_NA_2	B	C	3	D_AB_CD	Z
1_0_0_NA_NA_NA_1	A	C	3	D_AB_CD	Z
1_0_1_NA_NA_NA_2	A	C	3	D_AB_CD	Z
1_0_2_NA_NA_NA_2	A	C	3	D_AB_CD	Z
1_1_0_NA_NA_NA_0	N	C	3	D_AB_CD	Z
1_1_0_NA_NA_NA_1	N	C	3	D_AB_CD	Z
1_1_1_NA_NA_NA_0	N	C	3	D_AB_CD	Z
1_1_1_NA_NA_NA_1	N	C	3	D_AB_CD	Z
1_1_1_NA_NA_NA_2	N	C	3	D_AB_CD	Z
1_1_2_NA_NA_NA_1	N	C	3	D_AB_CD	Z
1_1_2_NA_NA_NA_2	N	C	3	D_AB_CD	Z
1_2_0_NA_NA_NA_0	A	C	3	D_AB_CD	Z
1_2_1_NA_NA_NA_0	A	C	3	D_AB_CD	Z
1_2_2_NA_NA_NA_1	A	C	3	D_AB_CD	Z
2_0_0_NA_NA_NA_0	B	C	3	D_AB_CD	Z
2_0_0_NA_NA_NA_1	A	C	3	D_AB_CD	Z
2_0_1_NA_NA_NA_0	B	C	3	D_AB_CD	Z
2_0_1_NA_NA_NA_2	A	C	3	D_AB_CD	Z
2_0_2_NA_NA_NA_1	B	C	3	D_AB_CD	Z
2_0_2_NA_NA_NA_2	A	C	3	D_AB_CD	Z
2_1_0_NA_NA_NA_0	B	C	3	D_AB_CD	Z
2_1_1_NA_NA_NA_0	B	C	3	D_AB_CD	Z
2_1_2_NA_NA_NA_1	B	C	3	D_AB_CD	Z
2_2_0_NA_NA_NA_1	N	C	3	D_AB_CD	Z
2_2_1_NA_NA_NA_1	N	C	3	D_AB_CD	Z
2_2_1_NA_NA_NA_2	N	C	3	D_AB_CD	Z
2_2_2_NA_NA_NA_2	N	C	3	D_AB_CD	Z
NA_NA_NA_0_0_0_0	B	N	3	A_B_C	X
NA_NA_NA_1_0_0_0	B	N	3	A_B_C	X
NA_NA_NA_2_0_1_0	B	C	3	A_B_C	X
NA_NA_NA_2_0_1_1	B	D	3	A_B_C	X
NA_NA_NA_0_0_1_0	B	D	3	A_B_C	X
NA_NA_NA_0_0_1_1	B	C	3	A_B_C	X
NA_NA_NA_1_0_2_1	B	N	3	A_B_C	X
NA_NA_NA_2_0_2_1	B	N	3	A_B_C	X
NA_NA_NA_0_2_0_1	B	N	3	A_B_C	X
NA_NA_NA_1_2_0_1	B	N	3	A_B_C	X
NA_NA_NA_2_2_1_1	B	C	3	A_B_C	X
NA_NA_NA_2_2_1_2	B	D	3	A_B_C	X
NA_NA_NA_0_2_1_1	B	D	3	A_B_C	X
NA_NA_NA_0_2_1_2	B	C	3	A_B_C	X
NA_NA_NA_1_2_2_2	B	N	3	A_B_C	X
NA_NA_NA_2_2_2_2	B	N	3	A_B_C	X
NA_NA_0_NA_0_0_0	B	N	3	A_B_D	X
NA_NA_0_NA_0_1_0	B	C	3	A_B_D	X
NA_NA_0_NA_0_1_1	B	D	3	A_B_D	X
NA_NA_1_NA_0_0_0	B	N	3	A_B_D	X
NA_NA_1_NA_0_2_1	B	N	3	A_B_D	X
NA_NA_2_NA_0_1_0	B	D	3	A_B_D	X
NA_NA_2_NA_0_1_1	B	C	3	A_B_D	X
NA_NA_2_NA_0_2_1	B	N	3	A_B_D	X
NA_NA_0_NA_2_0_1	B	N	3	A_B_D	X
NA_NA_0_NA_2_1_1	B	C	3	A_B_D	X
NA_NA_0_NA_2_1_2	B	D	3	A_B_D	X
NA_NA_1_NA_2_0_1	B	N	3	A_B_D	X
NA_NA_1_NA_2_2_2	B	N	3	A_B_D	X
NA_NA_2_NA_2_1_1	B	D	3	A_B_D	X
NA_NA_2_NA_2_1_2	B	C	3	A_B_D	X
NA_NA_2_NA_2_2_2	B	N	3	A_B_D	X
NA_NA_0_0_NA_0_0	B	N	3	A_B_AB	X
NA_NA_0_1_NA_0_0	B	N	3	A_B_AB	X
NA_NA_0_1_NA_1_0	B	C	3	A_B_AB	X
NA_NA_0_2_NA_1_0	B	C	3	A_B_AB	X
NA_NA_1_0_NA_0_0	B	N	3	A_B_AB	X
NA_NA_1_0_NA_1_0	B	D	3	A_B_AB	X
NA_NA_1_1_NA_0_0	B	N	3	A_B_AB	X
NA_NA_1_1_NA_1_0	B	N	3	A_B_AB	X
NA_NA_1_1_NA_1_1	B	N	3	A_B_AB	X
NA_NA_1_1_NA_2_1	B	N	3	A_B_AB	X
NA_NA_1_2_NA_1_0	B	C	3	A_B_AB	X
NA_NA_1_2_NA_2_1	B	N	3	A_B_AB	X
NA_NA_2_0_NA_1_0	B	D	3	A_B_AB	X
NA_NA_2_1_NA_1_0	B	D	3	A_B_AB	X
NA_NA_2_1_NA_2_1	B	N	3	A_B_AB	X
NA_NA_2_2_NA_2_1	B	N	3	A_B_AB	X
NA_NA_0_0_NA_0_1	B	N	3	A_B_AB	X
NA_NA_0_1_NA_0_1	B	N	3	A_B_AB	X
NA_NA_0_1_NA_1_2	B	D	3	A_B_AB	X
NA_NA_0_2_NA_1_2	B	D	3	A_B_AB	X
NA_NA_1_0_NA_0_1	B	N	3	A_B_AB	X
NA_NA_1_0_NA_1_2	B	C	3	A_B_AB	X
NA_NA_1_1_NA_0_1	B	N	3	A_B_AB	X
NA_NA_1_1_NA_1_2	B	N	3	A_B_AB	X
NA_NA_1_1_NA_2_2	B	N	3	A_B_AB	X
NA_NA_1_2_NA_1_2	B	D	3	A_B_AB	X
NA_NA_1_2_NA_2_2	B	N	3	A_B_AB	X
NA_NA_2_0_NA_1_2	B	C	3	A_B_AB	X
NA_NA_2_1_NA_1_2	B	C	3	A_B_AB	X
NA_NA_2_1_NA_2_2	B	N	3	A_B_AB	X
NA_NA_2_2_NA_2_2	B	N	3	A_B_AB	X
NA_NA_0_0_0_NA_0	B	N	3	A_B_CD	X
NA_NA_0_1_0_NA_1	B	D	3	A_B_CD	X
NA_NA_0_2_0_NA_0	B	C	3	A_B_CD	X
NA_NA_0_2_0_NA_1	B	D	3	A_B_CD	X
NA_NA_1_0_0_NA_1	B	C	3	A_B_CD	X
NA_NA_1_1_0_NA_0	B	N	3	A_B_CD	X
NA_NA_1_1_0_NA_1	B	N	3	A_B_CD	X
NA_NA_1_2_0_NA_0	B	C	3	A_B_CD	X
NA_NA_2_0_0_NA_0	B	D	3	A_B_CD	X
NA_NA_2_0_0_NA_1	B	C	3	A_B_CD	X
NA_NA_2_1_0_NA_0	B	D	3	A_B_CD	X
NA_NA_2_2_0_NA_1	B	N	3	A_B_CD	X
NA_NA_0_0_2_NA_1	B	N	3	A_B_CD	X
NA_NA_0_1_2_NA_2	B	D	3	A_B_CD	X
NA_NA_0_2_2_NA_1	B	C	3	A_B_CD	X
NA_NA_0_2_2_NA_2	B	D	3	A_B_CD	X
NA_NA_1_0_2_NA_2	B	C	3	A_B_CD	X
NA_NA_1_1_2_NA_1	B	N	3	A_B_CD	X
NA_NA_1_1_2_NA_2	B	N	3	A_B_CD	X
NA_NA_1_2_2_NA_1	B	C	3	A_B_CD	X
NA_NA_2_0_2_NA_1	B	D	3	A_B_CD	X
NA_NA_2_0_2_NA_2	B	C	3	A_B_CD	X
NA_NA_2_1_2_NA_1	B	D	3	A_B_CD	X
NA_NA_2_2_2_NA_2	B	N	3	A_B_CD	X
NA_0_NA_NA_0_0_0	B	N	3	A_C_D	X
NA_0_NA_NA_0_2_1	B	N	3	A_C_D	X
NA_1_NA_NA_0_0_0	B	N	3	A_C_D	X
NA_1_NA_NA_2_0_1	B	N	3	A_C_D	X
NA_1_NA_NA_0_2_1	B	N	3	A_C_D	X
NA_1_NA_NA_2_2_2	B	N	3	A_C_D	X
NA_2_NA_NA_2_0_1	B	N	3	A_C_D	X
NA_2_NA_NA_2_2_2	B	N	3	A_C_D	X
NA_0_NA_0_NA_0_0	B	N	3	A_C_AB	X
NA_0_NA_1_NA_0_0	B	N	3	A_C_AB	X
NA_0_NA_2_NA_1_0	B	C	3	A_C_AB	X
NA_0_NA_2_NA_1_1	B	D	3	A_C_AB	X
NA_0_NA_0_NA_1_0	B	D	3	A_C_AB	X
NA_0_NA_0_NA_1_1	B	C	3	A_C_AB	X
NA_0_NA_1_NA_2_1	B	N	3	A_C_AB	X
NA_0_NA_2_NA_2_1	B	N	3	A_C_AB	X
NA_1_NA_0_NA_0_0	B	N	3	A_C_AB	X
NA_1_NA_0_NA_0_1	B	N	3	A_C_AB	X
NA_1_NA_1_NA_0_0	B	N	3	A_C_AB	X
NA_1_NA_1_NA_0_1	B	N	3	A_C_AB	X
NA_1_NA_2_NA_1_0	B	C	3	A_C_AB	X
NA_1_NA_2_NA_1_2	B	D	3	A_C_AB	X
NA_1_NA_0_NA_1_0	B	D	3	A_C_AB	X
NA_1_NA_0_NA_1_2	B	C	3	A_C_AB	X
NA_1_NA_1_NA_2_1	B	N	3	A_C_AB	X
NA_1_NA_1_NA_2_2	B	N	3	A_C_AB	X
NA_1_NA_2_NA_2_1	B	N	3	A_C_AB	X
NA_1_NA_2_NA_2_2	B	N	3	A_C_AB	X
NA_2_NA_0_NA_0_1	B	N	3	A_C_AB	X
NA_2_NA_1_NA_0_1	B	N	3	A_C_AB	X
NA_2_NA_2_NA_1_1	B	C	3	A_C_AB	X
NA_2_NA_2_NA_1_2	B	D	3	A_C_AB	X
NA_2_NA_0_NA_1_1	B	D	3	A_C_AB	X
NA_2_NA_0_NA_1_2	B	C	3	A_C_AB	X
NA_2_NA_1_NA_2_2	B	N	3	A_C_AB	X
NA_2_NA_2_NA_2_2	B	N	3	A_C_AB	X
NA_0_NA_2_0_NA_0	B	C	3	A_C_CD	X
NA_0_NA_0_0_NA_1	B	C	3	A_C_CD	X
NA_1_NA_2_0_NA_0	B	C	3	A_C_CD	X
NA_1_NA_2_2_NA_1	B	C	3	A_C_CD	X
NA_1_NA_0_0_NA_1	B	C	3	A_C_CD	X
NA_1_NA_0_2_NA_2	B	C	3	A_C_CD	X
NA_2_NA_2_2_NA_1	B	C	3	A_C_CD	X
NA_2_NA_0_2_NA_2	B	C	3	A_C_CD	X
NA_0_0_NA_NA_0_0	B	N	3	A_D_AB	X
NA_0_0_NA_NA_1_0	B	C	3	A_D_AB	X
NA_0_0_NA_NA_1_1	B	D	3	A_D_AB	X
NA_0_1_NA_NA_0_0	B	N	3	A_D_AB	X
NA_0_1_NA_NA_2_1	B	N	3	A_D_AB	X
NA_0_2_NA_NA_1_0	B	D	3	A_D_AB	X
NA_0_2_NA_NA_1_1	B	C	3	A_D_AB	X
NA_0_2_NA_NA_2_1	B	N	3	A_D_AB	X
NA_1_0_NA_NA_0_0	B	N	3	A_D_AB	X
NA_1_0_NA_NA_0_1	B	N	3	A_D_AB	X
NA_1_0_NA_NA_1_0	B	C	3	A_D_AB	X
NA_1_0_NA_NA_1_2	B	D	3	A_D_AB	X
NA_1_1_NA_NA_0_0	B	N	3	A_D_AB	X
NA_1_1_NA_NA_0_1	B	N	3	A_D_AB	X
NA_1_1_NA_NA_2_1	B	N	3	A_D_AB	X
NA_1_1_NA_NA_2_2	B	N	3	A_D_AB	X
NA_1_2_NA_NA_1_0	B	D	3	A_D_AB	X
NA_1_2_NA_NA_1_2	B	C	3	A_D_AB	X
NA_1_2_NA_NA_2_1	B	N	3	A_D_AB	X
NA_1_2_NA_NA_2_2	B	N	3	A_D_AB	X
NA_2_0_NA_NA_0_1	B	N	3	A_D_AB	X
NA_2_0_NA_NA_1_1	B	C	3	A_D_AB	X
NA_2_0_NA_NA_1_2	B	D	3	A_D_AB	X
NA_2_1_NA_NA_0_1	B	N	3	A_D_AB	X
NA_2_1_NA_NA_2_2	B	N	3	A_D_AB	X
NA_2_2_NA_NA_1_1	B	D	3	A_D_AB	X
NA_2_2_NA_NA_1_2	B	C	3	A_D_AB	X
NA_2_2_NA_NA_2_2	B	N	3	A_D_AB	X
NA_0_0_NA_0_NA_1	B	D	3	A_D_CD	X
NA_0_2_NA_0_NA_0	B	D	3	A_D_CD	X
NA_1_0_NA_0_NA_1	B	D	3	A_D_CD	X
NA_1_0_NA_2_NA_2	B	D	3	A_D_CD	X
NA_1_2_NA_0_NA_0	B	D	3	A_D_CD	X
NA_1_2_NA_2_NA_1	B	D	3	A_D_CD	X
NA_2_0_NA_2_NA_2	B	D	3	A_D_CD	X
NA_2_2_NA_2_NA_1	B	D	3	A_D_CD	X
NA_0_0_0_NA_NA_0	B	N	3	A_AB_CD	X
NA_0_0_1_NA_NA_1	B	D	3	A_AB_CD	X
NA_0_0_2_NA_NA_0	B	C	3	A_AB_CD	X
NA_0_0_2_NA_NA_1	B	D	3	A_AB_CD	X
NA_0_1_0_NA_NA_1	B	C	3	A_AB_CD	X
NA_0_1_1_NA_NA_0	B	N	3	A_AB_CD	X
